Parent site,Site custom name,Site status,Site folder,Page URL,Page status,Versions,Added,Crawl frequency,Last new,Response code,Last checked,Categories,Title,Custom title,Page notes,Last version,Last change
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1422,monitored,2,2024-05-17T19:46:18Z,every 2 days,2026-03-02T16:22:55Z,200 OK,2026-03-02T16:22:55Z,NE,United States District Court for the Northern District of Illinois,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - Motions to Dismiss,,https://versionista.com/422701/22340149/64021629/,https://versionista.com/422701/22340149/64021629:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1029,monitored,2,2024-05-17T19:46:18Z,every 2 days,2026-03-02T12:10:58Z,200 OK,2026-03-02T12:10:58Z,NE,United States District Court for the Northern District of Illinois,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - Motions for Summary Judgment,,https://versionista.com/422701/22340150/64019042/,https://versionista.com/422701/22340150/64019042:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1423,monitored,2,2024-05-17T19:46:19Z,every 2 days,2026-03-01T01:41:45Z,200 OK,2026-03-03T04:19:06Z,NE,United States District Court for the Northern District of Illinois,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - No Post-Trial Contact with Jurors in a Civil or Criminal Case,,https://versionista.com/422701/22340151/64001511/,https://versionista.com/422701/22340151/64001511:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1427,monitored,2,2024-05-17T19:46:19Z,every 2 days,2026-03-03T13:51:57Z,200 OK,2026-03-03T13:51:57Z,NE,United States District Court for the Northern District of Illinois,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - Patent Cases,,https://versionista.com/422701/22340152/64034698/,https://versionista.com/422701/22340152/64034698:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1033,monitored,2,2024-05-17T19:46:19Z,every 2 days,2026-02-28T04:08:54Z,200 OK,2026-03-03T16:39:24Z,NE,United States District Court for the Northern District of Illinois,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - Proposed Orders,,https://versionista.com/422701/22340153/63990781/,https://versionista.com/422701/22340153/63990781:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1424,monitored,2,2024-05-17T19:46:19Z,every 2 days,2026-02-28T14:57:13Z,200 OK,2026-03-03T19:22:30Z,NE,United States District Court for the Northern District of Illinois,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - Settlement Dismissal Orders,,https://versionista.com/422701/22340154/63997472/,https://versionista.com/422701/22340154/63997472:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1428,monitored,2,2024-05-17T19:46:19Z,every 2 days,2025-09-22T03:30:10Z,200 OK,2026-02-28T17:49:08Z,NE,,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Procedures - Transcripts,,https://versionista.com/422701/22340155/61943782/,https://versionista.com/422701/22340155/61943782:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Harjani/Standard%20Litigation%20Proposed%20ESI%20Order%20-%20DJ.docx,monitored,3,2024-05-17T19:46:19Z,every 2 days,2025-06-27T07:50:37Z,200 OK,2026-03-02T13:09:34Z,NE,,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Document - Stipulated Order for Discovery of Electronically Stored Information,,https://versionista.com/422701/22340157/60864634/,https://versionista.com/422701/22340157/60864634:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Harjani/District%20Judge%20Harjani's%20Final%20Pretrial%20Order%20Final.pdf,monitored,3,2024-05-17T19:46:19Z,every 2 days,2024-10-11T08:46:36Z,200 OK,2026-03-02T03:57:54Z,NE,,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Document - Preparation of Final Pretrial Order,,https://versionista.com/422701/22340158/57445367/,https://versionista.com/422701/22340158/57445367:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Harjani/Joint%20Initial%20Status%20Report%20for%20New%20Cases%20Final.docx,monitored,1,2024-05-17T19:46:19Z,every 2 days,2024-05-17T21:01:28Z,200 OK,2026-03-02T22:16:55Z,NE,,District Judge Harjani (IL:ND-SRH; IL:NDP-SRH) - Document - Initial Status Report for New Cases,,https://versionista.com/422701/22340159/55460407/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-info.aspx?IuUaWzNcEoPVW7dJO77AfIvge7k7gxiM,monitored,26,2024-07-02T17:33:40Z,every 2 days,2025-04-13T01:40:48Z,200 OK,2026-03-03T11:17:54Z,NE,Judge LaShonda A. Hunt,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Information Page,,https://versionista.com/422701/22454012/59857680/,https://versionista.com/422701/22454012/59857680:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1341,monitored,2,2024-07-02T17:34:29Z,every 2 days,2026-03-01T03:55:23Z,200 OK,2026-03-03T09:09:10Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Amended Complaints,,https://versionista.com/422701/22454013/64003096/,https://versionista.com/422701/22454013/64003096:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1342,monitored,2,2024-07-02T17:35:10Z,every 2 days,2026-03-01T13:17:44Z,200 OK,2026-03-03T22:07:12Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Bankruptcy Appeals,,https://versionista.com/422701/22454031/64007462/,https://versionista.com/422701/22454031/64007462:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1343,monitored,1,2024-07-02T17:35:36Z,every 2 days,2024-07-02T17:41:24Z,200 OK,2026-03-01T10:10:09Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Communication with the Court,,https://versionista.com/422701/22454032/56073590/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1344,monitored,2,2024-07-02T17:36:02Z,every 2 days,2026-03-03T03:13:59Z,200 OK,2026-03-03T03:13:59Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Consent to Proceed Before Magistrate Judge,,https://versionista.com/422701/22454033/64027509/,https://versionista.com/422701/22454033/64027509:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1401,monitored,2,2024-07-02T17:36:30Z,every 2 days,2026-03-01T10:19:27Z,200 OK,2026-03-03T16:44:01Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Counterfeit Product/Schedule A Cases,,https://versionista.com/422701/22454037/64006088/,https://versionista.com/422701/22454037/64006088:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/TRO%20Template.Judge%20Hunt.docx,monitored,1,2024-07-02T17:36:53Z,every 2 days,2024-07-02T17:57:26Z,200 OK,2026-03-02T17:03:01Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Temporary Restraining Order Template,,https://versionista.com/422701/22454038/56073774/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/Preliminary%20Injunction%20Template.Judge%20Hunt.docx,monitored,1,2024-07-02T17:37:20Z,every 2 days,2024-07-02T18:03:16Z,200 OK,2026-03-01T18:22:04Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Preliminary Injunction Template,,https://versionista.com/422701/22454039/56073837/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/Final%20Default%20Judgment%20Template.Judge%20Hunt.docx,monitored,1,2024-07-02T17:37:43Z,every 2 days,2024-07-02T18:06:35Z,200 OK,2026-03-03T00:53:30Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Default Judgment Template,,https://versionista.com/422701/22454040/56073875/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1345,monitored,4,2024-07-02T17:38:26Z,every 2 days,2026-03-01T02:10:01Z,200 OK,2026-03-04T00:43:26Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Courtesy Copies,,https://versionista.com/422701/22454042/64001757/,https://versionista.com/422701/22454042/64001757:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1402,monitored,2,2024-07-02T17:39:00Z,every 2 days,2026-02-28T16:12:23Z,200 OK,2026-03-02T21:28:23Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Criminal Matters,,https://versionista.com/422701/22454043/63998215/,https://versionista.com/422701/22454043/63998215:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1403,monitored,2,2024-07-02T17:39:21Z,every 2 days,2026-02-28T09:25:56Z,200 OK,2026-03-03T06:00:36Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Default,,https://versionista.com/422701/22454044/63994680/,https://versionista.com/422701/22454044/63994680:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1432,monitored,2,2024-07-02T17:39:41Z,every 2 days,2026-03-03T23:58:50Z,200 OK,2026-03-03T23:58:50Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Digital Media Exhibit Submission,,https://versionista.com/422701/22454045/64038906/,https://versionista.com/422701/22454045/64038906:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1346,monitored,2,2024-07-02T17:40:55Z,every 2 days,2026-03-01T11:55:23Z,200 OK,2026-03-04T15:45:18Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Discovery Motions,,https://versionista.com/422701/22454046/64006694/,https://versionista.com/422701/22454046/64006694:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1347,monitored,2,2024-07-02T17:41:14Z,every 2 days,2026-03-02T19:20:14Z,200 OK,2026-03-04T18:46:24Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Emergency Motions,,https://versionista.com/422701/22454047/64022362/,https://versionista.com/422701/22454047/64022362:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1348,monitored,2,2024-07-02T17:41:33Z,every 2 days,2026-02-28T20:36:42Z,200 OK,2026-03-03T03:36:02Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Experience for Newer Attorneys,,https://versionista.com/422701/22454048/63999147/,https://versionista.com/422701/22454048/63999147:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1351,monitored,4,2024-07-02T17:41:51Z,every 2 days,2026-03-01T21:01:51Z,200 OK,2026-03-03T22:39:17Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Initial Status Conference and Status Report,,https://versionista.com/422701/22454049/64012006/,https://versionista.com/422701/22454049/64012006:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/Status%20Report%20for%20New%20Cases.Judge%20Hunt.pdf,monitored,1,2024-07-02T17:42:10Z,every 2 days,2024-07-02T18:20:41Z,200 OK,2026-03-02T14:54:58Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Initial Status Report for New Case,,https://versionista.com/422701/22454050/56074024/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/Status%20Report%20for%20Reassigned%20Cases.Judge%20Hunt.pdf,monitored,1,2024-07-02T17:42:39Z,every 2 days,2024-07-02T18:25:39Z,200 OK,2026-03-02T13:50:29Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Initial Status Report for Reassigned Case,,https://versionista.com/422701/22454051/56074084/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1405,monitored,2,2024-07-02T17:43:03Z,every 2 days,2026-03-02T03:05:41Z,200 OK,2026-03-04T17:48:18Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Jury Selection in Civil Trials,,https://versionista.com/422701/22454052/64014600/,https://versionista.com/422701/22454052/64014600:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1349,monitored,6,2024-07-02T17:43:22Z,every 2 days,2026-03-01T18:13:06Z,200 OK,2026-03-04T15:05:34Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Motion Practice,,https://versionista.com/422701/22454053/64011521/,https://versionista.com/422701/22454053/64011521:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1404,monitored,2,2024-07-02T17:43:41Z,every 2 days,2026-03-03T09:30:17Z,200 OK,2026-03-03T09:30:17Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Patent Cases,,https://versionista.com/422701/22454054/64031982/,https://versionista.com/422701/22454054/64031982:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/Estimated%20Patent%20Schedule.Judge%20Hunt.pdf,monitored,1,2024-07-02T17:44:01Z,every 2 days,2024-07-02T18:23:30Z,200 OK,2026-03-04T08:45:16Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Estimated Patent Case Schedule,,https://versionista.com/422701/22454055/56074060/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1407,monitored,2,2024-07-02T17:44:24Z,every 2 days,2026-03-02T19:05:11Z,200 OK,2026-03-02T19:05:11Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Pretrial Procedures in Civil Cases ,,https://versionista.com/422701/22454062/64022296/,https://versionista.com/422701/22454062/64022296:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Hunt/Pretrial%20Procedures.pdf,monitored,1,2024-07-02T17:44:44Z,every 2 days,2024-07-02T18:21:29Z,200 OK,2026-03-04T04:26:54Z,NE,,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Document - Pretrial Procedures and Preparation of FPTOs,,https://versionista.com/422701/22454063/56074036/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1350,monitored,2,2024-07-02T17:45:19Z,every 2 days,2026-02-28T07:39:39Z,200 OK,2026-03-03T15:58:37Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Proposed Orders,,https://versionista.com/422701/22454064/63993799/,https://versionista.com/422701/22454064/63993799:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1408,monitored,4,2024-07-02T17:45:38Z,every 2 days,2026-03-01T10:22:13Z,200 OK,2026-03-04T17:54:19Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Pro Se (Self-Represented) Litigants,,https://versionista.com/422701/22454065/64006094/,https://versionista.com/422701/22454065/64006094:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1352,monitored,2,2024-07-02T17:45:56Z,every 2 days,2026-03-01T16:20:49Z,200 OK,2026-03-04T05:37:38Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Protective Orders,,https://versionista.com/422701/22454066/64011131/,https://versionista.com/422701/22454066/64011131:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1353,monitored,2,2024-07-02T17:46:17Z,every 2 days,2026-03-01T00:00:10Z,200 OK,2026-03-03T02:36:53Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Settlement,,https://versionista.com/422701/22454067/64000306/,https://versionista.com/422701/22454067/64000306:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1354,monitored,5,2024-07-02T17:46:38Z,every 2 days,2026-02-28T19:21:15Z,200 OK,2026-03-02T20:57:25Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Summary Judgment Practice,,https://versionista.com/422701/22454068/63998933/,https://versionista.com/422701/22454068/63998933:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1355,monitored,2,2024-07-02T17:46:55Z,every 2 days,2026-03-01T03:23:25Z,200 OK,2026-03-01T03:23:25Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Transcripts,,https://versionista.com/422701/22454069/64002802/,https://versionista.com/422701/22454069/64002802:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1406,monitored,3,2024-07-02T17:47:13Z,every 2 days,2026-02-28T10:06:10Z,200 OK,2026-03-03T09:22:59Z,NE,United States District Court for the Northern District of Illinois,District Judge Hunt (IL:ND-LAH; IL:NDP-LAH) - Procedures - Trial Guidelines,,https://versionista.com/422701/22454070/63994958/,https://versionista.com/422701/22454070/63994958:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-info.aspx?IuUaWzNcEoPr4PHl9tvcGaMUezk8AnJ1,monitored,11,2024-07-02T17:47:53Z,every 2 days,2025-04-14T10:07:40Z,200 OK,2026-03-04T13:07:30Z,NE,Judge Lindsay C. Jenkins,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Information Page,,https://versionista.com/422701/22454071/59872542/,https://versionista.com/422701/22454071/59872542:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1314,monitored,2,2024-07-02T17:49:03Z,every 2 days,2026-03-02T05:59:19Z,200 OK,2026-03-02T05:59:19Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Initial Status Conference and Joint Initial Status Report,,https://versionista.com/422701/22454072/64016324/,https://versionista.com/422701/22454072/64016324:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Jenkins/Jenkins%20Initial%20Status%20Report%20template.pdf,monitored,1,2024-07-02T17:49:23Z,every 2 days,2024-07-02T18:11:47Z,200 OK,2026-02-27T15:31:50Z,NE,,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Document - Joint Initial Status Report,,https://versionista.com/422701/22454073/56073926/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1315,monitored,2,2024-07-02T17:49:58Z,every 2 days,2026-03-01T07:51:18Z,200 OK,2026-03-03T10:10:12Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Initial Status Report for Reassigned Cases,,https://versionista.com/422701/22454084/64005549/,https://versionista.com/422701/22454084/64005549:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/_assets/_documents/_forms/_judges/Jenkins/Jenkins%20INITIAL%20STATUS%20REPORT%20FOR%20REASSIGNED%20CASE%20FINAL.pdf,monitored,1,2024-07-02T17:50:17Z,every 2 days,2024-07-02T18:58:40Z,200 OK,2026-03-02T14:52:08Z,NE,,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Document - Initial Status Report for Reassigned Cases,,https://versionista.com/422701/22454085/56074424/,
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1316,monitored,2,2024-07-02T17:50:45Z,every 2 days,2026-03-03T04:27:51Z,200 OK,2026-03-03T04:27:51Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Amended Complaints,,https://versionista.com/422701/22454086/64028612/,https://versionista.com/422701/22454086/64028612:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1429,monitored,2,2024-07-02T17:51:01Z,every 2 days,2026-03-01T11:11:39Z,200 OK,2026-03-04T14:27:46Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Briefing Schedules,,https://versionista.com/422701/22454087/64006357/,https://versionista.com/422701/22454087/64006357:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1317,monitored,2,2024-07-02T17:51:21Z,every 2 days,2026-02-28T16:06:22Z,200 OK,2026-03-03T10:50:40Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Courtesy Copies,,https://versionista.com/422701/22454088/63998168/,https://versionista.com/422701/22454088/63998168:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1318,monitored,2,2024-07-02T17:51:37Z,every 2 days,2026-02-28T04:57:05Z,200 OK,2026-03-03T00:14:29Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Confidentiality Orders—Procedures,,https://versionista.com/422701/22454089/63991322/,https://versionista.com/422701/22454089/63991322:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1319,monitored,2,2024-07-02T17:51:55Z,every 2 days,2026-03-03T05:21:04Z,200 OK,2026-03-03T05:21:04Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Digital Media Exhibit Submission,,https://versionista.com/422701/22454091/64029219/,https://versionista.com/422701/22454091/64029219:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1320,monitored,2,2024-07-02T17:52:11Z,every 2 days,2026-03-03T09:16:42Z,200 OK,2026-03-03T09:16:42Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Emergency Motions,,https://versionista.com/422701/22454092/64031917/,https://versionista.com/422701/22454092/64031917:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1431,monitored,2,2024-07-02T17:52:40Z,every 2 days,2026-03-01T05:23:33Z,200 OK,2026-03-03T10:30:23Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Fair Labor Standards Act Collective Action Cases,,https://versionista.com/422701/22454093/64003924/,https://versionista.com/422701/22454093/64003924:0/
https://www.ilnd.uscourts.gov,US District Judges - NDIL,monitored,ILND Judges,https://www.ilnd.uscourts.gov/judge-cmp-detail.aspx?cmpid=1335,monitored,2,2024-07-02T17:53:01Z,every 2 days,2026-03-03T10:56:40Z,200 OK,2026-03-03T10:56:40Z,NE,United States District Court for the Northern District of Illinois,District Judge Jenkins (IL:ND-LCJ; IL:NDP-LCJ) - Procedures - Jury Instructions for Civil Trials,,https://versionista.com/422701/22454094/64032366/,https://versionista.com/422701/22454094/64032366:0/
